directory,filename,format,size (MB)
F:\Backup\Datasets\Downloads\VG100\VG_100K,713486.jpg,.jpg,0.16526317596435547
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2405587.jpg,.jpg,0.10701370239257812
F:\Identificação Vacas\Cow Database\imagens\73,235.jpeg,.jpeg,0.4573240280151367
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2377804.jpg,.jpg,0.11454486846923828
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2389153.jpg,.jpg,0.23911285400390625
F:\Identificação Vacas\Cow Database\imagens\56,769.jpeg,.jpeg,0.4770698547363281
F:\Identificação Vacas\Cow Database\imagens\76,265.jpeg,.jpeg,0.4128074645996094
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Dataset\Tamanho original\Gerais\certo,certo - 8 - b.jpg,.jpg,0.18142032623291016
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2413629.jpg,.jpg,0.1504964828491211
F:\Backup\Datasets\Downloads\VG100\VG_100K,2317132.jpg,.jpg,0.17722320556640625
F:\Backup\Datasets\Downloads\VG100\VG_100K,2317449.jpg,.jpg,0.10398674011230469
F:\Backup\Datasets\Downloads\VG100\VG_100K,2323167.jpg,.jpg,0.12016868591308594
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2393534.jpg,.jpg,0.1249837875366211
F:\Backup\Datasets\Downloads\VG100\VG_100K,2371631.jpg,.jpg,0.1403026580810547
F:\Backup\Datasets\descartadas\distância,000000335299.jpg,.jpg,0.21735668182373047
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2382530.jpg,.jpg,0.11343097686767578
F:\Identificação Vacas\Cow Database\imagens\51,1705.jpeg,.jpeg,0.47553539276123047
F:\Backup\Datasets\Downloads\VG100\VG_100K,2340127.jpg,.jpg,0.18152809143066406
F:\Backup\Datasets\Downloads\VG100\VG_100K,2319149.jpg,.jpg,0.12323474884033203
F:\Backup\Datasets\Downloads\VG100\VG_100K,2345236.jpg,.jpg,0.15970993041992188
F:\Backup\Datasets\Downloads\VG100\VG_100K,2315925.jpg,.jpg,0.1484823226928711
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2383650.jpg,.jpg,0.12124156951904297
F:\Backup\Datasets\Downloads\VG100\VG_100K,2359459.jpg,.jpg,0.10048103332519531
F:\Identificação Vacas\Cow Database\imagens\51,495.jpeg,.jpeg,0.4837188720703125
F:\Backup\Datasets\Downloads\VG100\VG_100K,2366799.jpg,.jpg,0.17508506774902344
F:\Identificação Vacas\Cow Database\imagens\54,124.jpeg,.jpeg,0.4546651840209961
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2395288.jpg,.jpg,0.25895023345947266
F:\Identificação Vacas\Cow Database\imagens\53,2125.jpeg,.jpeg,0.4899272918701172
F:\Backup\Datasets\Downloads\VG100\VG_100K,2345358.jpg,.jpg,0.20836257934570312
F:\Identificação Vacas\Cow Database\imagens\42,1312.jpeg,.jpeg,0.49146461486816406
F:\Backup\Datasets\Downloads\VG100\VG_100K,2324339.jpg,.jpg,0.15949630737304688
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Dataset\Tamanho original\Hospitalar\fisioterapeuta,fisioterapeuta - 13 - b.jpg,.jpg,0.15852642059326172
F:\Identificação Vacas\Cow Database\imagens\54,46.jpeg,.jpeg,0.4727954864501953
F:\Backup\Datasets\Downloads\VG100\VG_100K,2340859.jpg,.jpg,0.12351226806640625
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2400702.jpg,.jpg,0.17170143127441406
F:\Iniciação Científica\Click Cocho\projeto_IC_escore_cocho-master\exp_archs\dataset\Score 3,escore_3_26.JPG,.JPG,3.5985326766967773
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2389945.jpg,.jpg,0.15483570098876953
F:\Backup\Datasets\Downloads\VG100\VG_100K,2342458.jpg,.jpg,0.1335306167602539
F:\Identificação Vacas\Cow Database\imagens\53,2393.jpeg,.jpeg,0.48631858825683594
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2388490.jpg,.jpg,0.10363578796386719
F:\Backup\Datasets\Downloads\VG100\VG_100K,2344985.jpg,.jpg,0.1363048553466797
F:\Backup\Datasets\Downloads\VG100\VG_100K,2332395.jpg,.jpg,0.11581802368164062
F:\Backup\Datasets\Downloads\VG100\VG_100K,2360125.jpg,.jpg,0.12254905700683594
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2407260.jpg,.jpg,0.11777210235595703
F:\Backup\Datasets\Downloads\VG100\VG_100K,2340352.jpg,.jpg,0.12775802612304688
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2414876.jpg,.jpg,0.11649894714355469
F:\Backup\Datasets\Downloads\VG100\VG_100K,1593217.jpg,.jpg,0.35658740997314453
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2414014.jpg,.jpg,0.14151287078857422
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2382836.jpg,.jpg,0.15932941436767578
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2398954.jpg,.jpg,0.15131378173828125
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2390963.jpg,.jpg,0.14043235778808594
F:\Backup\Datasets\Downloads\VG100\VG_100K,2321532.jpg,.jpg,0.12609004974365234
F:\Backup\Datasets\Downloads\VG100\VG_100K,2368538.jpg,.jpg,0.1396350860595703
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2389752.jpg,.jpg,0.1385021209716797
F:\Identificação Vacas\Cow Database\imagens\12,357.jpeg,.jpeg,0.4594278335571289
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Dataset\Tamanho original\Gerais\com,com - 7 - b.jpg,.jpg,0.1771860122680664
F:\Backup\Datasets\Downloads\VG100\VG_100K,2336607.jpg,.jpg,0.14161968231201172
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2401107.jpg,.jpg,0.11159324645996094
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2389977.jpg,.jpg,0.1467418670654297
F:\Backup\Datasets\Downloads\VG100\VG_100K,2339764.jpg,.jpg,0.14998626708984375
F:\Backup\Datasets\Downloads\VG100\VG_100K,2366540.jpg,.jpg,0.11755084991455078
F:\Identificação Vacas\Cow Database\imagens\45,182.jpeg,.jpeg,0.36146068572998047
F:\Backup\Datasets\Downloads\VG100\VG_100K,2369635.jpg,.jpg,0.14708232879638672
F:\Backup\Datasets\Downloads\VG100\VG_100K,497917.jpg,.jpg,0.5780172348022461
F:\Iniciação Científica\Happy Cow ID\Detecção de Faces\Datasets\train-rotuladas-unsplash,face_235.jpg,.jpg,1.2749624252319336
F:\Backup\Datasets\Downloads\VG100\VG_100K,2354762.jpg,.jpg,0.2122335433959961
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2402812.jpg,.jpg,0.1876239776611328
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2410150.jpg,.jpg,0.10733222961425781
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2382377.jpg,.jpg,0.11045074462890625
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,4485.jpg,.jpg,0.15193939208984375
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2384808.jpg,.jpg,0.11402320861816406
F:\Identificação Vacas\Cow Database\imagens\44,257.jpeg,.jpeg,0.46764373779296875
F:\Backup\Datasets\descartadas\distância,000000502493.jpg,.jpg,0.17267131805419922
F:\Backup\Datasets\Downloads\VG100\VG_100K,713414.jpg,.jpg,0.3632059097290039
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2393971.jpg,.jpg,0.12172603607177734
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2412229.jpg,.jpg,0.12285423278808594
F:\Identificação Vacas\Cow Database\imagens\54,81.jpeg,.jpeg,0.4684724807739258
F:\Backup\Datasets\Downloads\VG100\VG_100K,2326578.jpg,.jpg,0.1722431182861328
F:\Identificação Vacas\Cow Database\imagens\47,539.jpeg,.jpeg,0.5011663436889648
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2388131.jpg,.jpg,0.12113475799560547
F:\Backup\Datasets\Downloads\VG100\VG_100K,285642.jpg,.jpg,0.39678382873535156
F:\Backup\Datasets\Downloads\VG100\VG_100K,2374684.jpg,.jpg,0.10358715057373047
F:\Identificação Vacas\Cow Database\imagens\03,1229.jpeg,.jpeg,0.4812507629394531
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2380991.jpg,.jpg,0.11767578125
F:\Backup\Datasets\Downloads\VG100\VG_100K,2316047.jpg,.jpg,0.15533924102783203
F:\Identificação Vacas\Cow Database\imagens\56,1000.jpeg,.jpeg,0.4744091033935547
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2408156.jpg,.jpg,0.17797374725341797
F:\Identificação Vacas\Cow Database\imagens\03,1319.jpeg,.jpeg,0.47510814666748047
F:\Backup\Datasets\Downloads\VG100\VG_100K,2364158.jpg,.jpg,0.20273685455322266
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,4157.jpg,.jpg,0.13971424102783203
F:\Identificação Vacas\Cow Database\imagens\51,2305.jpeg,.jpeg,0.4828176498413086
F:\Backup\Datasets\Downloads\VG100\VG_100K,2338140.jpg,.jpg,0.15124225616455078
F:\Backup\Datasets\Downloads\VG100\VG_100K,2334772.jpg,.jpg,0.12112045288085938
F:\Identificação Vacas\Cow Database\imagens\03,2335.jpeg,.jpeg,0.485107421875
F:\Backup\Datasets\Downloads\VG100\VG_100K,2340994.jpg,.jpg,0.12580108642578125
F:\Backup\Datasets\Downloads\VG100\VG_100K,150410.jpg,.jpg,0.3497018814086914
F:\Backup\Datasets\Downloads\VG100\VG_100K,2364671.jpg,.jpg,0.13805770874023438
F:\checkpoints\vggnet_20-50,epoch_300.pt,.pt,114.07113361358643
F:\Backup\Datasets\Downloads\VG100\VG_100K,2342178.jpg,.jpg,0.17108154296875
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2415275.jpg,.jpg,0.1198110580444336
F:\Backup\Datasets\Downloads\VG100\VG_100K,2327875.jpg,.jpg,0.10062217712402344
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2381433.jpg,.jpg,0.1972370147705078
F:\Backup\Datasets\Downloads\VG100\VG_100K,2315606.jpg,.jpg,0.1872539520263672
F:\Backup\Datasets\Downloads\VG100\VG_100K,2358143.jpg,.jpg,0.1092538833618164
F:\Backup\Musicas\Selecionadas,Mariana Froes - Moça.mp3,.mp3,7.790135383605957
F:\Identificação Vacas\Cow Database\imagens\03,2781.jpeg,.jpeg,0.4782218933105469
F:\Backup\Datasets\Downloads\VG100\VG_100K,2317884.jpg,.jpg,0.2044668197631836
F:\Backup\Datasets\Downloads\VG100\VG_100K,2360646.jpg,.jpg,0.11086082458496094
F:\Backup\Datasets\Downloads\VG100\VG_100K,2373345.jpg,.jpg,0.1143484115600586
F:\Backup\Datasets\Downloads\VG100\VG_100K,2323760.jpg,.jpg,0.15571117401123047
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2400445.jpg,.jpg,0.1922292709350586
F:\Backup\Datasets\Downloads\VG100\VG_100K,2364043.jpg,.jpg,0.15156936645507812
F:\Backup\Datasets\Downloads\VG100\VG_100K,2372523.jpg,.jpg,0.12832069396972656
F:\Backup\Datasets\Downloads\VG100\VG_100K,2353615.jpg,.jpg,0.16788291931152344
F:\Backup\Datasets\Downloads\VG100\VG_100K,2331590.jpg,.jpg,0.13561344146728516
F:\Identificação Vacas\Cow Database\imagens\42,168.jpeg,.jpeg,0.48612403869628906
F:\Backup\Datasets\Downloads\VG100\VG_100K,2361627.jpg,.jpg,0.1408700942993164
F:\Identificação Vacas\Cow Database\imagens\56,1347.jpeg,.jpeg,0.4818000793457031
F:\Backup\Datasets\Downloads\VG100\VG_100K,2341238.jpg,.jpg,0.11839103698730469
F:\Backup\Datasets\Downloads\VG100\VG_100K,2341198.jpg,.jpg,0.13480186462402344
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2416913.jpg,.jpg,0.1269674301147461
F:\Identificação Vacas\Cow Database\imagens\51,1850.jpeg,.jpeg,0.4814634323120117
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2415707.jpg,.jpg,0.16266632080078125
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2408777.jpg,.jpg,0.17086315155029297
F:\Backup\Datasets\Downloads\VG100\VG_100K,2335464.jpg,.jpg,0.13976478576660156
F:\Backup\Datasets\Downloads\VG100\VG_100K,2328660.jpg,.jpg,0.14151859283447266
F:\Iniciação Científica\Happy Cow ID\Detecção de Faces\Datasets\train-rotuladas-unsplash,face_717.jpg,.jpg,1.1871118545532227
F:\Backup\Datasets\Downloads\VG100\VG_100K,2374334.jpg,.jpg,0.13399410247802734
F:\Backup\Datasets\Downloads\VG100\VG_100K,2333396.jpg,.jpg,0.12626934051513672
F:\Identificação Vacas\Cow Database\imagens\53,1194.jpeg,.jpeg,0.48314380645751953
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2408349.jpg,.jpg,0.11202621459960938
F:\Backup\Datasets\Downloads\VG100\VG_100K,2321237.jpg,.jpg,0.17247962951660156
F:\Backup\Datasets\Downloads\VG100\VG_100K,2334085.jpg,.jpg,0.21674823760986328
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2404172.jpg,.jpg,0.14437007904052734
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Dataset\Tamanho original\Gerais\fazer,fazer - 10 - b.jpg,.jpg,0.1423177719116211
F:\Identificação Vacas\Cow Database\imagens\51,1037.jpeg,.jpeg,0.4749765396118164
F:\Backup\Datasets\Downloads\VG100\VG_100K,2332300.jpg,.jpg,0.15532493591308594
F:\Backup\Datasets\Downloads\VG100\VG_100K,2348990.jpg,.jpg,0.1531810760498047
F:\Identificação Vacas\Cow Database\imagens\10,804.jpeg,.jpeg,0.4709739685058594
F:\Backup\Datasets\Downloads\VG100\VG_100K,2349468.jpg,.jpg,0.12135696411132812
F:\Backup\Datasets\Downloads\VG100\VG_100K,2363441.jpg,.jpg,0.15984725952148438
F:\Backup\Datasets\Downloads\VG100\VG_100K,2330030.jpg,.jpg,0.1493816375732422
F:\Identificação Vacas\Cow Database\imagens\51,2042.jpeg,.jpeg,0.4568796157836914
F:\Backup\Datasets\Downloads\VG100\VG_100K,2352278.jpg,.jpg,0.1793956756591797
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2402362.jpg,.jpg,0.15186500549316406
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2386729.jpg,.jpg,0.1096963882446289
F:\Backup\Datasets\descartadas\distância,000000231532.jpg,.jpg,0.1902151107788086
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2413736.jpg,.jpg,0.2117137908935547
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2407884.jpg,.jpg,0.14021778106689453
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2412926.jpg,.jpg,0.11775684356689453
F:\Backup\Datasets\Downloads\VG100\VG_100K,2351535.jpg,.jpg,0.13190555572509766
F:\Identificação Vacas\Cow Database\imagens\37,688.jpeg,.jpeg,0.4508485794067383
F:\Backup\Datasets\Downloads\VG100\VG_100K,2316952.jpg,.jpg,0.11132240295410156
F:\Backup\Datasets\Downloads\VG100\VG_100K,285784.jpg,.jpg,0.4589099884033203
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Tensorflow\workspace\images\test,problema - b.jpg,.jpg,0.1536579132080078
F:\Identificação Vacas\Cow Database\imagens\37,144.jpeg,.jpeg,0.43719005584716797
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Dataset\Tamanho original\descartadas\saude,saude - 11 - b.jpg,.jpg,0.1503305435180664
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2410821.jpg,.jpg,0.11383438110351562
F:\Identificação Vacas\Cow Database\imagens\51,69.jpeg,.jpeg,0.4787731170654297
F:\Backup\Datasets\Downloads\VG100\VG_100K,2347278.jpg,.jpg,0.10373497009277344
F:\Identificação Vacas\Cow Database\imagens\62,183.jpeg,.jpeg,0.4630308151245117
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2404712.jpg,.jpg,0.1331501007080078
F:\Identificação Vacas\Cow Database\imagens\56,1036.jpeg,.jpeg,0.4715251922607422
F:\Backup\Datasets\Downloads\VG100\VG_100K,713189.jpg,.jpg,0.41952991485595703
F:\Identificação Vacas\Cow Database\imagens\54,95.jpeg,.jpeg,0.4599924087524414
F:\Backup\Datasets\Downloads\VG100\VG_100K,2321362.jpg,.jpg,0.15167999267578125
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2416527.jpg,.jpg,0.11666202545166016
F:\Backup\Musicas\Selecionadas,Current Joys - In a Year of 13 Moons.mp3,.mp3,6.268184661865234
F:\Backup\Datasets\Downloads\VG100\VG_100K,2361554.jpg,.jpg,0.1144552230834961
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2417012.jpg,.jpg,0.14757537841796875
F:\Backup\Datasets\Downloads\VG100\VG_100K,2337009.jpg,.jpg,0.1156759262084961
F:\Backup\Datasets\Downloads\VG100\VG_100K,2319066.jpg,.jpg,0.11766529083251953
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2379599.jpg,.jpg,0.15147018432617188
F:\Backup\Datasets\Downloads\VG100\VG_100K,2371536.jpg,.jpg,0.2398052215576172
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Dataset\Tamanho original\descartadas\diabetes\diabetes sinal ruim,WIN_20220126_12_04_37_Pro.jpg,.jpg,0.21313190460205078
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2402964.jpg,.jpg,0.11275863647460938
F:\Identificação Vacas\Cow Database\imagens\51,825.jpeg,.jpeg,0.48969364166259766
F:\Backup\Datasets\Downloads\VG100\VG_100K,2352362.jpg,.jpg,0.1614360809326172
F:\Identificação Vacas\Cow Database\imagens\12,52.jpeg,.jpeg,0.4706850051879883
F:\Backup\Datasets\Downloads\VG100\VG_100K,2346727.jpg,.jpg,0.17096614837646484
F:\Backup\Datasets\Downloads\VG100\VG_100K,713816.jpg,.jpg,0.5440273284912109
F:\Backup\Datasets\Downloads\VG100\VG_100K,2366650.jpg,.jpg,0.11684703826904297
F:\Identificação Vacas\Cow Database\imagens\43,339.jpeg,.jpeg,0.4364128112792969
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2389892.jpg,.jpg,0.103973388671875
F:\Backup\Datasets\Downloads\VG100\VG_100K,2338452.jpg,.jpg,0.20529937744140625
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2379758.jpg,.jpg,0.12348651885986328
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2396885.jpg,.jpg,0.15651702880859375
F:\Backup\Datasets\Downloads\VG100\VG_100K,2357880.jpg,.jpg,0.18267250061035156
F:\Identificação Vacas\Cow Database\imagens\57,233.jpeg,.jpeg,0.4379444122314453
F:\Identificação Vacas\Cow Database\imagens\51,532.jpeg,.jpeg,0.4884796142578125
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2387033.jpg,.jpg,0.1136178970336914
F:\Backup\Datasets\Downloads\VG100\VG_100K,2361533.jpg,.jpg,0.14432811737060547
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2407928.jpg,.jpg,0.10814857482910156
F:\Backup\Datasets\Downloads\VG100\VG_100K,2368020.jpg,.jpg,0.14265727996826172
F:\Identificação Vacas\Cow Database\imagens\42,157.jpeg,.jpeg,0.48665523529052734
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2416853.jpg,.jpg,0.1462411880493164
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,4794.jpg,.jpg,0.14397430419921875
F:\Identificação Vacas\Cow Database\imagens\77,2583.jpeg,.jpeg,0.4611635208129883
F:\Backup\Datasets\Downloads\VG100\VG_100K,2347079.jpg,.jpg,0.11668872833251953
F:\Backup\Datasets\Downloads\VG100\VG_100K,2342348.jpg,.jpg,0.17385482788085938
F:\Backup\Datasets\Downloads\VG100\VG_100K,2375418.jpg,.jpg,0.1660318374633789
F:\Backup\Datasets\Downloads\VG100\VG_100K,2362769.jpg,.jpg,0.1540203094482422
F:\Identificação Vacas\Cow Database\imagens\52,671.jpeg,.jpeg,0.4781532287597656
F:\Backup\Datasets\Downloads\VG100\VG_100K,2328463.jpg,.jpg,0.17439842224121094
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2380002.jpg,.jpg,0.15351390838623047
F:\Backup\Datasets\Downloads\VG100\VG_100K,2336932.jpg,.jpg,0.1724720001220703
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2393081.jpg,.jpg,0.18419647216796875
F:\Backup\Datasets\Downloads\VG100\VG_100K,2350853.jpg,.jpg,0.2272968292236328
F:\Backup\Datasets\Downloads\VG100\VG_100K,2373980.jpg,.jpg,0.1354990005493164
F:\Backup\Datasets\Cow Calf Pictures _ Download Free Images on\vacas\Bezerro,photo-1548191774-9311bd8e6707.jpg,.jpg,1.0005073547363281
F:\Backup\Datasets\Downloads\VG100\VG_100K,2315413.jpg,.jpg,0.12503623962402344
F:\Backup\Datasets\Downloads\VG100\VG_100K,2341700.jpg,.jpg,0.19625377655029297
F:\Identificação Vacas\Cow Database\imagens\26,352.jpeg,.jpeg,0.43701839447021484
F:\Identificação Vacas\Cow Database\imagens\76,186.jpeg,.jpeg,0.3948183059692383
F:\Identificação Vacas\Cow Database\imagens\72,123.jpeg,.jpeg,0.4432249069213867
F:\Identificação Vacas\Cow Database\imagens\47,682.jpeg,.jpeg,0.42702674865722656
F:\Backup\Datasets\Downloads\VG100\VG_100K,2338296.jpg,.jpg,0.16399288177490234
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2394985.jpg,.jpg,0.13304805755615234
F:\Identificação Vacas\Cow Database\imagens\03,2654.jpeg,.jpeg,0.4729347229003906
F:\Backup\Datasets\Downloads\VG100\VG_100K,2343334.jpg,.jpg,0.10012340545654297
F:\Backup\Datasets\Cow Calf Pictures _ Download Free Images on\vacas\Vaca,photo-1620767818148-418f4b05107f.jpg,.jpg,6.118594169616699
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2388746.jpg,.jpg,0.14978981018066406
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2403438.jpg,.jpg,0.10628223419189453
F:\Identificação Vacas\Cow Database\imagens\42,214.jpeg,.jpeg,0.4863729476928711
F:\Backup\UFJF\ERE 04\Trabalho Multidisciplinar\Trabalho 1 - Revisitação\Prótese canina\Trabalho 2 - Imagens,Relatório Modelagem Prótese 2.zip,.zip,6.417167663574219
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2401450.jpg,.jpg,0.1180887222290039
F:\Backup\Datasets\Downloads\VG100\VG_100K,2352730.jpg,.jpg,0.10216999053955078
F:\Identificação Vacas\Cow Database\imagens\56,1519.jpeg,.jpeg,0.48348140716552734
F:\Backup\Datasets\Downloads\VG100\VG_100K,2327845.jpg,.jpg,0.12334156036376953
F:\Backup\Datasets\Downloads\VG100\VG_100K,1160068.jpg,.jpg,0.7549076080322266
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2413828.jpg,.jpg,0.14005565643310547
F:\Identificação Vacas\Cow Database\imagens\10,1076.jpeg,.jpeg,0.5131340026855469
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2413805.jpg,.jpg,0.11315441131591797
F:\Backup\Datasets\Downloads\VG100\VG_100K,2367543.jpg,.jpg,0.11916160583496094
F:\Identificação Vacas\Cow Database\imagens\44,298.jpeg,.jpeg,0.46451377868652344
F:\Backup\Datasets\Downloads\VG100\VG_100K,2374651.jpg,.jpg,0.12836456298828125
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2404976.jpg,.jpg,0.1000223159790039
F:\Backup\Datasets\Downloads\VG100\VG_100K,2323964.jpg,.jpg,0.11809921264648438
F:\Backup\Datasets\Downloads\VG100\VG_100K,2356585.jpg,.jpg,0.16415023803710938
F:\Identificação Vacas\Cow Database\imagens\03,1347.jpeg,.jpeg,0.48067760467529297
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2380333.jpg,.jpg,0.11036968231201172
F:\Identificação Vacas\Cow Database\imagens\77,2120.jpeg,.jpeg,0.45998573303222656
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2381129.jpg,.jpg,0.13202476501464844
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2405206.jpg,.jpg,0.16193294525146484
F:\Identificação Vacas\Cow Database\imagens\26,941.jpeg,.jpeg,0.46655941009521484
F:\Identificação Vacas\Cow Database\imagens\03,2374.jpeg,.jpeg,0.4709329605102539
F:\Backup\Datasets\Downloads\VG100\VG_100K,2362096.jpg,.jpg,0.12689781188964844
F:\Identificação Vacas\Cow Database\imagens\03,2073.jpeg,.jpeg,0.5010385513305664
F:\Backup\Datasets\Downloads\VG100\VG_100K,2336292.jpg,.jpg,0.10656166076660156
F:\Backup\Datasets\Downloads\VG100\VG_100K,2340416.jpg,.jpg,0.17407703399658203
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2392635.jpg,.jpg,0.10311317443847656
F:\Identificação Vacas\Cow Database\imagens\51,2378.jpeg,.jpeg,0.4850130081176758
F:\Backup\Datasets\Downloads\VG100\VG_100K,2348036.jpg,.jpg,0.10186386108398438
F:\Identificação Vacas\Cow Database\imagens\71,3.jpeg,.jpeg,0.4334440231323242
F:\Iniciação Científica\Click Cocho\projeto_IC_escore_cocho-master\exp_archs\dataset\Score 4,escore_4_30.JPG,.JPG,3.6550540924072266
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2386852.jpg,.jpg,0.10479927062988281
F:\Backup\Datasets\Downloads\VG100\VG_100K,2326838.jpg,.jpg,0.19703102111816406
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2400728.jpg,.jpg,0.20758342742919922
F:\Identificação Vacas\Cow Database\imagens\53,3548.jpeg,.jpeg,0.4903860092163086
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2380424.jpg,.jpg,0.10755157470703125
F:\Backup\Musicas\Selecionadas,Little Joy - Brand New Start.mp3,.mp3,3.7121057510375977
F:\Backup\Datasets\Downloads\VG100\VG_100K,2334230.jpg,.jpg,0.12252616882324219
F:\Backup\Datasets\Downloads\VG100\VG_100K,2335034.jpg,.jpg,0.14974308013916016
F:\Iniciação Científica\Detecções de objetos\TM - Libras\Tensorflow\workspace\images\Antigos\test,doente.jpg,.jpg,0.17407512664794922
F:\Backup\Datasets\Downloads\VG100\VG_100K,2329952.jpg,.jpg,0.1495351791381836
F:\Backup\Datasets\Downloads\VG100\VG_100K,2369221.jpg,.jpg,0.20366477966308594
F:\Backup\Datasets\Downloads\VG100\VG_100K,2346022.jpg,.jpg,0.1490001678466797
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2392179.jpg,.jpg,0.15532398223876953
F:\Identificação Vacas\Cow Database\imagens\52,769.jpeg,.jpeg,0.43319034576416016
F:\Identificação Vacas\Cow Database\imagens\12,31.jpeg,.jpeg,0.4667682647705078
F:\Iniciação Científica\Click Cocho\projeto_IC_escore_cocho-master\exp_archs\dataset\Score 2,escore_2_33.JPG,.JPG,3.5830821990966797
F:\Identificação Vacas\Cow Database\imagens\26,1346.jpeg,.jpeg,0.46616363525390625
F:\Identificação Vacas\Cow Database\imagens\51,925.jpeg,.jpeg,0.4717140197753906
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2390466.jpg,.jpg,0.19663619995117188
F:\Identificação Vacas\Cow Database\imagens\78,73.jpeg,.jpeg,0.4808502197265625
F:\Backup\Datasets\Downloads\VG100\VG_100K_2,2388624.jpg,.jpg,0.19804000854492188
F:\Backup\Datasets\Downloads\VG100\VG_100K,2326688.jpg,.jpg,0.11133670806884766
